id,sales
100228,2.485477385
100229,2.485477385
100230,2.485477385
100231,2.485477385
100232,2.485477385
100233,2.485477385
100234,2.485477385
100235,2.485477385
100236,2.485477385
100237,2.485477385
100238,2.485477385
100239,2.485477385
100240,2.485477385
100241,2.485477385
100242,2.485477385
100243,2.485477385
100244,2.485477385
100245,2.485477385
100246,2.485477385
100247,2.485477385
100248,2.485477385
100249,2.485477385
100250,2.485477385
100251,2.485477385
100252,2.485477385
100253,2.485477385
100254,2.485477385
100255,2.485477385
100256,2.485477385
100257,2.485477385
100258,2.485477385
100259,2.485477385
100260,2.485477385
100261,2.485477385
100262,2.485477385
100263,2.485477385
100264,2.485477385
100265,2.485477385
100266,2.485477385
100267,2.485477385
100268,2.485477385
100269,2.485477385
100270,2.485477385
100271,2.485477385
100272,2.485477385
100273,2.485477385
100274,2.485477385
100275,2.485477385
100276,2.485477385
100277,2.485477385
100278,2.485477385
100279,2.485477385
100280,2.485477385
100281,2.485477385
100282,2.485477385
100283,2.485477385
100284,2.485477385
100285,2.485477385
100286,2.485477385
100287,2.485477385
100288,2.485477385
100289,2.485477385
100290,2.485477385
100291,2.485477385
100292,2.485477385
100293,2.485477385
100294,2.485477385
100295,2.485477385
100296,2.485477385
100297,2.485477385
100298,2.485477385
100299,2.485477385
100300,2.485477385
100301,2.485477385
100302,2.485477385
100303,2.485477385
100304,2.485477385
100305,2.485477385
100306,2.485477385
100307,2.485477385
100308,2.485477385
100309,2.485477385
100310,2.485477385
100311,2.485477385
100312,2.485477385
100313,2.485477385
100314,2.485477385
100315,2.485477385
100316,2.485477385
100317,2.485477385
100318,2.485477385
100319,2.485477385
100320,2.485477385
100321,2.485477385
100322,2.485477385
100323,2.485477385
100324,2.485477385
100325,2.485477385
100326,2.485477385
100327,2.485477385
100328,2.485477385
100329,2.485477385
100330,2.485477385
100331,2.485477385
100332,2.485477385
100333,2.485477385
100334,2.485477385
100335,2.485477385
100336,2.485477385
100337,2.485477385
100338,2.485477385
100339,2.485477385
100340,2.485477385
100341,2.485477385
100342,2.485477385
100343,2.485477385
100344,2.485477385
100345,2.485477385
100346,2.485477385
100347,2.485477385
100348,2.485477385
100349,2.485477385
100350,2.485477385
100351,2.485477385
100352,2.485477385
100353,2.485477385
100354,2.485477385
100355,2.485477385
100356,2.485477385
100357,2.485477385
100358,2.485477385
100359,2.485477385
100360,2.485477385
100361,2.485477385
100362,2.485477385
100363,2.485477385
100364,2.485477385
100365,2.485477385
100366,2.485477385
100367,2.485477385
100368,2.485477385
100369,2.485477385
100370,2.485477385
100371,2.485477385
100372,2.485477385
100373,2.485477385
100374,2.485477385
100375,2.485477385
100376,2.485477385
100377,2.485477385
100378,2.485477385
100379,2.485477385
100380,2.485477385
100381,2.485477385
100382,2.485477385
100383,2.485477385
100384,2.485477385
100385,2.485477385
100386,2.485477385
100387,2.485477385
100388,2.485477385
100389,2.485477385
100390,2.485477385
100391,2.485477385
100392,2.485477385
100393,2.485477385
100394,2.485477385
100395,2.485477385
100396,2.485477385
100397,2.485477385
100398,2.485477385
100399,2.485477385
100400,2.485477385
100401,2.485477385
100402,2.485477385
100403,2.485477385
100404,2.485477385
100405,2.485477385
100406,2.485477385
100407,2.485477385
100408,2.485477385
100409,2.485477385
100410,2.485477385
100411,2.485477385
100412,2.485477385
100413,2.485477385
100414,2.485477385
100415,2.485477385
100416,2.485477385
100417,2.485477385
100418,2.485477385
100419,2.485477385
100420,2.485477385
100421,2.485477385
100422,2.485477385
100423,2.485477385
100424,2.485477385
100425,2.485477385
100426,2.485477385
100427,2.485477385
100428,2.485477385
100429,2.485477385
100430,2.485477385
100431,2.485477385
100432,2.485477385
100433,2.485477385
100434,2.485477385
100435,2.485477385
100436,2.485477385
100437,2.485477385
100438,2.485477385
100439,2.485477385
100440,2.485477385
100441,2.485477385
100442,2.485477385
100443,2.485477385
100444,2.485477385
100445,2.485477385
100446,2.485477385
100447,2.485477385
100448,2.485477385
100449,2.485477385
100450,2.485477385
100451,2.485477385
100452,2.485477385
100453,2.485477385
100454,2.485477385
100455,2.485477385
100456,2.485477385
100457,2.485477385
100458,2.485477385
100459,2.485477385
100460,2.485477385
100461,2.485477385
100462,2.485477385
100463,2.485477385
100464,2.485477385
100465,2.485477385
100466,2.485477385
100467,2.485477385
100468,2.485477385
100469,2.485477385
100470,2.485477385
100471,2.485477385
100472,2.485477385
100473,2.485477385
100474,2.485477385
100475,2.485477385
100476,2.485477385
100477,2.485477385
100478,2.485477385
100479,2.485477385
100480,2.485477385
100481,2.485477385
100482,2.485477385
100483,2.485477385
100484,2.485477385
100485,2.485477385
100486,2.485477385
100487,2.485477385
100488,2.485477385
100489,2.485477385
100490,2.485477385
100491,2.485477385
100492,2.485477385
100493,2.485477385
100494,2.485477385
100495,2.485477385
100496,2.485477385
100497,2.485477385
100498,2.485477385
100499,2.485477385
100500,2.485477385
100501,2.485477385
100502,2.485477385
100503,2.485477385
100504,2.485477385
100505,2.485477385
100506,2.485477385
100507,2.485477385
100508,2.485477385
100509,2.485477385
100510,2.485477385
100511,2.485477385
100512,2.485477385
100513,2.485477385
100514,2.485477385
100515,2.485477385
100516,2.485477385
100517,2.485477385
100518,2.485477385
100519,2.485477385
100520,2.485477385
100521,2.485477385
100522,2.485477385
100523,2.485477385
100524,2.485477385
100525,2.485477385
100526,2.485477385
100527,2.485477385
100528,2.485477385
100529,2.485477385
100530,2.485477385
100531,2.485477385
100532,2.485477385
100533,2.485477385
100534,2.485477385
100535,2.485477385
100536,2.485477385
100537,2.485477385
100538,2.485477385
100539,2.485477385
100540,2.485477385
100541,2.485477385
100542,2.485477385
100543,2.485477385
100544,2.485477385
100545,2.485477385
100546,2.485477385
100547,2.485477385
100548,2.485477385
100549,2.485477385
100550,2.485477385
100551,2.485477385
100552,2.485477385
100553,2.485477385
100554,2.485477385
100555,2.485477385
100556,2.485477385
100557,2.485477385
100558,2.485477385
100559,2.485477385
100560,2.485477385
100561,2.485477385
100562,2.485477385
100563,2.485477385
100564,2.485477385
100565,2.485477385
100566,2.485477385
100567,2.485477385
100568,2.485477385
100569,2.485477385
100570,2.485477385
100571,2.485477385
100572,2.485477385
100573,2.485477385
100574,2.485477385
100575,2.485477385
100576,2.485477385
100577,2.485477385
100578,2.485477385
100579,2.485477385
100580,2.485477385
100581,2.485477385
100582,2.485477385
100583,2.485477385
100584,2.485477385
100585,2.485477385
100586,2.485477385
100587,2.485477385
100588,2.485477385
100589,2.485477385
100590,2.485477385
100591,2.485477385
100592,2.485477385
100593,2.485477385
100594,2.485477385
100595,2.485477385
100596,2.485477385
100597,2.485477385
100598,2.485477385
100599,2.485477385
100600,2.485477385
100601,2.485477385
100602,2.485477385
100603,2.485477385
100604,2.485477385
100605,2.485477385
100606,2.485477385
100607,2.485477385
100608,2.485477385
100609,2.485477385
100610,2.485477385
100611,2.485477385
100612,2.485477385
100613,2.485477385
100614,2.485477385
100615,2.485477385
100616,2.485477385
100617,2.485477385
100618,2.485477385
100619,2.485477385
100620,2.485477385
100621,2.485477385
100622,2.485477385
100623,2.485477385
100624,2.485477385
100625,2.485477385
100626,2.485477385
100627,2.485477385
100628,2.485477385
100629,2.485477385
100630,2.485477385
100631,2.485477385
100632,2.485477385
100633,2.485477385
100634,2.485477385
100635,2.485477385
100636,2.485477385
100637,2.485477385
100638,2.485477385
100639,2.485477385
100640,2.485477385
100641,2.485477385
100642,2.485477385
100643,2.485477385
100644,2.485477385
100645,2.485477385
100646,2.485477385
100647,2.485477385
100648,2.485477385
100649,2.485477385
100650,2.485477385
100651,2.485477385
100652,2.485477385
100653,2.485477385
100654,2.485477385
100655,2.485477385
100656,2.485477385
100657,2.485477385
100658,2.485477385
100659,2.485477385
100660,2.485477385
100661,2.485477385
100662,2.485477385
100663,2.485477385
100664,2.485477385
100665,2.485477385
100666,2.485477385
100667,2.485477385
100668,2.485477385
100669,2.485477385
100670,2.485477385
100671,2.485477385
100672,2.485477385
100673,2.485477385
100674,2.485477385
100675,2.485477385
100676,2.485477385
100677,2.485477385
100678,2.485477385
100679,2.485477385
100680,2.485477385
100681,2.485477385
100682,2.485477385
100683,2.485477385
100684,2.485477385
100685,2.485477385
100686,2.485477385
100687,2.485477385
100688,2.485477385
100689,2.485477385
100690,2.485477385
100691,2.485477385
100692,2.485477385
100693,2.485477385
100694,2.485477385
100695,2.485477385
100696,2.485477385
100697,2.485477385
100698,2.485477385
100699,2.485477385
100700,2.485477385
100701,2.485477385
100702,2.485477385
100703,2.485477385
100704,2.485477385
100705,2.485477385
100706,2.485477385
100707,2.485477385
100708,2.485477385
100709,2.485477385
100710,2.485477385
100711,2.485477385
100712,2.485477385
100713,2.485477385
100714,2.485477385
100715,2.485477385
100716,2.485477385
100717,2.485477385
100718,2.485477385
100719,2.485477385
100720,2.485477385
100721,2.485477385
100722,2.485477385
100723,2.485477385
100724,2.485477385
100725,2.485477385
100726,2.485477385
100727,2.485477385
100728,2.485477385
100729,2.485477385
100730,2.485477385
100731,2.485477385
100732,2.485477385
100733,2.485477385
100734,2.485477385
100735,2.485477385
100736,2.485477385
100737,2.485477385
100738,2.485477385
100739,2.485477385
100740,2.485477385
100741,2.485477385
100742,2.485477385
100743,2.485477385
100744,2.485477385
100745,2.485477385
100746,2.485477385
100747,2.485477385
100748,2.485477385
100749,2.485477385
100750,2.485477385
100751,2.485477385
100752,2.485477385
100753,2.485477385
100754,2.485477385
100755,2.485477385
100756,2.485477385
100757,2.485477385
100758,2.485477385
100759,2.485477385
100760,2.485477385
100761,2.485477385
100762,2.485477385
100763,2.485477385
100764,2.485477385
100765,2.485477385
100766,2.485477385
100767,2.485477385
100768,2.485477385
100769,2.485477385
100770,2.485477385
100771,2.485477385
100772,2.485477385
100773,2.485477385
100774,2.485477385
100775,2.485477385
100776,2.485477385
100777,2.485477385
100778,2.485477385
100779,2.485477385
100780,2.485477385
100781,2.485477385
100782,2.485477385
100783,2.485477385
100784,2.485477385
100785,2.485477385
100786,2.485477385
100787,2.485477385
100788,2.485477385
100789,2.485477385
100790,2.485477385
100791,2.485477385
100792,2.485477385
100793,2.485477385
100794,2.485477385
100795,2.485477385
100796,2.485477385
100797,2.485477385
100798,2.485477385
100799,2.485477385
100800,2.485477385
100801,2.485477385
100802,2.485477385
100803,2.485477385
100804,2.485477385
100805,2.485477385
100806,2.485477385
100807,2.485477385
100808,2.485477385
100809,2.485477385
100810,2.485477385
100811,2.485477385
100812,2.485477385
100813,2.485477385
100814,2.485477385
100815,2.485477385
100816,2.485477385
100817,2.485477385
100818,2.485477385
100819,2.485477385
100820,2.485477385
100821,2.485477385
100822,2.485477385
100823,2.485477385
100824,2.485477385
100825,2.485477385
100826,2.485477385
100827,2.485477385
100828,2.485477385
100829,2.485477385
100830,2.485477385
100831,2.485477385
100832,2.485477385
100833,2.485477385
100834,2.485477385
100835,2.485477385
100836,2.485477385
100837,2.485477385
100838,2.485477385
100839,2.485477385
100840,2.485477385
100841,2.485477385
100842,2.485477385
100843,2.485477385
100844,2.485477385
100845,2.485477385
100846,2.485477385
100847,2.485477385
100848,2.485477385
100849,2.485477385
100850,2.485477385
100851,2.485477385
100852,2.485477385
100853,2.485477385
100854,2.485477385
100855,2.485477385
100856,2.485477385
100857,2.485477385
100858,2.485477385
100859,2.485477385
100860,2.485477385
100861,2.485477385
100862,2.485477385
100863,2.485477385
100864,2.485477385
100865,2.485477385
100866,2.485477385
100867,2.485477385
100868,2.485477385
100869,2.485477385
100870,2.485477385
100871,2.485477385
100872,2.485477385
100873,2.485477385
100874,2.485477385
100875,2.485477385
100876,2.485477385
100877,2.485477385
100878,2.485477385
100879,2.485477385
100880,2.485477385
100881,2.485477385
100882,2.485477385
100883,2.485477385
100884,2.485477385
100885,2.485477385
100886,2.485477385
100887,2.485477385
100888,2.485477385
100889,2.485477385
100890,2.485477385
100891,2.485477385
100892,2.485477385
100893,2.485477385
100894,2.485477385
100895,2.485477385
100896,2.485477385
100897,2.485477385
100898,2.485477385
100899,2.485477385
100900,2.485477385
100901,2.485477385
100902,2.485477385
100903,2.485477385
100904,2.485477385
100905,2.485477385
100906,2.485477385
100907,2.485477385
100908,2.485477385
100909,2.485477385
100910,2.485477385
100911,2.485477385
100912,2.485477385
100913,2.485477385
100914,2.485477385
100915,2.485477385
100916,2.485477385
100917,2.485477385
100918,2.485477385
100919,2.485477385
100920,2.485477385
100921,2.485477385
100922,2.485477385
100923,2.485477385
100924,2.485477385
100925,2.485477385
100926,2.485477385
100927,2.485477385
100928,2.485477385
100929,2.485477385
100930,2.485477385
100931,2.485477385
100932,2.485477385
100933,2.485477385
100934,2.485477385
100935,2.485477385
100936,2.485477385
100937,2.485477385
100938,2.485477385
100939,2.485477385
100940,2.485477385
100941,2.485477385
100942,2.485477385
100943,2.485477385
100944,2.485477385
100945,2.485477385
100946,2.485477385
100947,2.485477385
100948,2.485477385
100949,2.485477385
100950,2.485477385
100951,2.485477385
100952,2.485477385
100953,2.485477385
100954,2.485477385
100955,2.485477385
100956,2.485477385
100957,2.485477385
100958,2.485477385
100959,2.485477385
100960,2.485477385
100961,2.485477385
100962,2.485477385
100963,2.485477385
100964,2.485477385
100965,2.485477385
100966,2.485477385
100967,2.485477385
100968,2.485477385
100969,2.485477385
100970,2.485477385
100971,2.485477385
100972,2.485477385
100973,2.485477385
100974,2.485477385
100975,2.485477385
100976,2.485477385
100977,2.485477385
100978,2.485477385
100979,2.485477385
100980,2.485477385
100981,2.485477385
100982,2.485477385
100983,2.485477385
100984,2.485477385
100985,2.485477385
100986,2.485477385
100987,2.485477385
100988,2.485477385
100989,2.485477385
100990,2.485477385
100991,2.485477385
100992,2.485477385
100993,2.485477385
100994,2.485477385
100995,2.485477385
100996,2.485477385
100997,2.485477385
100998,2.485477385
100999,2.485477385
101000,2.485477385
101001,2.485477385
101002,2.485477385
101003,2.485477385
101004,2.485477385
101005,2.485477385
101006,2.485477385
101007,2.485477385
101008,2.485477385
101009,2.485477385
101010,2.485477385
101011,2.485477385
101012,2.485477385
101013,2.485477385
101014,2.485477385
101015,2.485477385
101016,2.485477385
101017,2.485477385
101018,2.485477385
101019,2.485477385
101020,2.485477385
101021,2.485477385
101022,2.485477385
101023,2.485477385
101024,2.485477385
101025,2.485477385
101026,2.485477385
101027,2.485477385
101028,2.485477385
101029,2.485477385
101030,2.485477385
101031,2.485477385
101032,2.485477385
101033,2.485477385
101034,2.485477385
101035,2.485477385
101036,2.485477385
101037,2.485477385
101038,2.485477385
101039,2.485477385
101040,2.485477385
101041,2.485477385
101042,2.485477385
101043,2.485477385
101044,2.485477385
101045,2.485477385
101046,2.485477385
101047,2.485477385
101048,2.485477385
101049,2.485477385
101050,2.485477385
101051,2.485477385
101052,2.485477385
101053,2.485477385
101054,2.485477385
101055,2.485477385
101056,2.485477385
101057,2.485477385
101058,2.485477385
101059,2.485477385
101060,2.485477385
101061,2.485477385
101062,2.485477385
101063,2.485477385
101064,2.485477385
101065,2.485477385
101066,2.485477385
101067,2.485477385
101068,2.485477385
101069,2.485477385
101070,2.485477385
101071,2.485477385
101072,2.485477385
101073,2.485477385
101074,2.485477385
101075,2.485477385
101076,2.485477385
101077,2.485477385
101078,2.485477385
101079,2.485477385
101080,2.485477385
101081,2.485477385
101082,2.485477385
101083,2.485477385
101084,2.485477385
101085,2.485477385
101086,2.485477385
101087,2.485477385
101088,2.485477385
101089,2.485477385
101090,2.485477385
101091,2.485477385
101092,2.485477385
101093,2.485477385
101094,2.485477385
101095,2.485477385
101096,2.485477385
101097,2.485477385
101098,2.485477385
101099,2.485477385
101100,2.485477385
101101,2.485477385
101102,2.485477385
101103,2.485477385
101104,2.485477385
101105,2.485477385
101106,2.485477385
101107,2.485477385
101108,2.485477385
101109,2.485477385
101110,2.485477385
101111,2.485477385
101112,2.485477385
101113,2.485477385
101114,2.485477385
101115,2.485477385
101116,2.485477385
101117,2.485477385
101118,2.485477385
101119,2.485477385
101120,2.485477385
101121,2.485477385
101122,2.485477385
101123,2.485477385
101124,2.485477385
101125,2.485477385
101126,2.485477385
101127,2.485477385
101128,2.485477385
101129,2.485477385
101130,2.485477385
101131,2.485477385
101132,2.485477385
101133,2.485477385
101134,2.485477385
101135,2.485477385
101136,2.485477385
101137,2.485477385
101138,2.485477385
101139,2.485477385
101140,2.485477385
101141,2.485477385
101142,2.485477385
101143,2.485477385
101144,2.485477385
101145,2.485477385
101146,2.485477385
101147,2.485477385
101148,2.485477385
101149,2.485477385
101150,2.485477385
101151,2.485477385
101152,2.485477385
101153,2.485477385
101154,2.485477385
101155,2.485477385
101156,2.485477385
101157,2.485477385
101158,2.485477385
101159,2.485477385
101160,2.485477385
101161,2.485477385
101162,2.485477385
101163,2.485477385
101164,2.485477385
101165,2.485477385
101166,2.485477385
101167,2.485477385
101168,2.485477385
101169,2.485477385
101170,2.485477385
101171,2.485477385
101172,2.485477385
101173,2.485477385
101174,2.485477385
101175,2.485477385
101176,2.485477385
101177,2.485477385
101178,2.485477385
101179,2.485477385
101180,2.485477385
101181,2.485477385
101182,2.485477385
101183,2.485477385
101184,2.485477385
101185,2.485477385
101186,2.485477385
101187,2.485477385
101188,2.485477385
101189,2.485477385
101190,2.485477385
101191,2.485477385
101192,2.485477385
101193,2.485477385
101194,2.485477385
101195,2.485477385
101196,2.485477385
101197,2.485477385
101198,2.485477385
101199,2.485477385
101200,2.485477385
101201,2.485477385
101202,2.485477385
101203,2.485477385
101204,2.485477385
101205,2.485477385
101206,2.485477385
101207,2.485477385
101208,2.485477385
101209,2.485477385
101210,2.485477385
101211,2.485477385
101212,2.485477385
101213,2.485477385
101214,2.485477385
101215,2.485477385
101216,2.485477385
101217,2.485477385
101218,2.485477385
101219,2.485477385
101220,2.485477385
101221,2.485477385
101222,2.485477385
101223,2.485477385
101224,2.485477385
101225,2.485477385
101226,2.485477385
101227,2.485477385
101228,2.485477385
101229,2.485477385
101230,2.485477385
101231,2.485477385
101232,2.485477385
101233,2.485477385
101234,2.485477385
101235,2.485477385
101236,2.485477385
101237,2.485477385
101238,2.485477385
101239,2.485477385
101240,2.485477385
101241,2.485477385
101242,2.485477385
101243,2.485477385
101244,2.485477385
101245,2.485477385
101246,2.485477385
101247,2.485477385
101248,2.485477385
101249,2.485477385
101250,2.485477385
101251,2.485477385
101252,2.485477385
101253,2.485477385
101254,2.485477385
101255,2.485477385
101256,2.485477385
101257,2.485477385
101258,2.485477385
101259,2.485477385
101260,2.485477385
101261,2.485477385
101262,2.485477385
101263,2.485477385
101264,2.485477385
101265,2.485477385
101266,2.485477385
101267,2.485477385
101268,2.485477385
101269,2.485477385
101270,2.485477385
101271,2.485477385
101272,2.485477385
101273,2.485477385
101274,2.485477385
101275,2.485477385
101276,2.485477385
101277,2.485477385
101278,2.485477385
101279,2.485477385
101280,2.485477385
101281,2.485477385
101282,2.485477385
101283,2.485477385
101284,2.485477385
101285,2.485477385
101286,2.485477385
101287,2.485477385
101288,2.485477385
101289,2.485477385
101290,2.485477385
101291,2.485477385
101292,2.485477385
101293,2.485477385
101294,2.485477385
101295,2.485477385
101296,2.485477385
101297,2.485477385
101298,2.485477385
101299,2.485477385
101300,2.485477385
101301,2.485477385
101302,2.485477385
101303,2.485477385
101304,2.485477385
101305,2.485477385
101306,2.485477385
101307,2.485477385
101308,2.485477385
101309,2.485477385
101310,2.485477385
101311,2.485477385
101312,2.485477385
101313,2.485477385
101314,2.485477385
101315,2.485477385
101316,2.485477385
101317,2.485477385
101318,2.485477385
101319,2.485477385
101320,2.485477385
101321,2.485477385
101322,2.485477385
101323,2.485477385
101324,2.485477385
101325,2.485477385
101326,2.485477385
101327,2.485477385
101328,2.485477385
101329,2.485477385
101330,2.485477385
101331,2.485477385
101332,2.485477385
101333,2.485477385
101334,2.485477385
101335,2.485477385
101336,2.485477385
101337,2.485477385
101338,2.485477385
101339,2.485477385
101340,2.485477385
101341,2.485477385
101342,2.485477385
101343,2.485477385
101344,2.485477385
101345,2.485477385
101346,2.485477385
101347,2.485477385
101348,2.485477385
101349,2.485477385
101350,2.485477385
101351,2.485477385
101352,2.485477385
101353,2.485477385
101354,2.485477385
101355,2.485477385
101356,2.485477385
101357,2.485477385
101358,2.485477385
101359,2.485477385
101360,2.485477385
101361,2.485477385
101362,2.485477385
101363,2.485477385
101364,2.485477385
101365,2.485477385
101366,2.485477385
101367,2.485477385
101368,2.485477385
101369,2.485477385
101370,2.485477385
101371,2.485477385
101372,2.485477385
101373,2.485477385
101374,2.485477385
101375,2.485477385
101376,2.485477385
101377,2.485477385
101378,2.485477385
101379,2.485477385
101380,2.485477385
101381,2.485477385
101382,2.485477385
101383,2.485477385
101384,2.485477385
101385,2.485477385
101386,2.485477385
101387,2.485477385
101388,2.485477385
101389,2.485477385
101390,2.485477385
101391,2.485477385
101392,2.485477385
101393,2.485477385
101394,2.485477385
101395,2.485477385
101396,2.485477385
101397,2.485477385
101398,2.485477385
101399,2.485477385
101400,2.485477385
101401,2.485477385
101402,2.485477385
101403,2.485477385
101404,2.485477385
101405,2.485477385
101406,2.485477385
101407,2.485477385
101408,2.485477385
101409,2.485477385
101410,2.485477385
101411,2.485477385
101412,2.485477385
101413,2.485477385
101414,2.485477385
101415,2.485477385
101416,2.485477385
101417,2.485477385
101418,2.485477385
101419,2.485477385
101420,2.485477385
101421,2.485477385
101422,2.485477385
101423,2.485477385
101424,2.485477385
101425,2.485477385
101426,2.485477385
101427,2.485477385
101428,2.485477385
101429,2.485477385
101430,2.485477385
101431,2.485477385
101432,2.485477385
101433,2.485477385
101434,2.485477385
101435,2.485477385
101436,2.485477385
101437,2.485477385
101438,2.485477385
101439,2.485477385
101440,2.485477385
101441,2.485477385
101442,2.485477385
101443,2.485477385
101444,2.485477385
101445,2.485477385
101446,2.485477385
101447,2.485477385
101448,2.485477385
101449,2.485477385
101450,2.485477385
101451,2.485477385
101452,2.485477385
101453,2.485477385
101454,2.485477385
101455,2.485477385
101456,2.485477385
101457,2.485477385
101458,2.485477385
101459,2.485477385
101460,2.485477385
101461,2.485477385
101462,2.485477385
101463,2.485477385
101464,2.485477385
101465,2.485477385
101466,2.485477385
101467,2.485477385
101468,2.485477385
101469,2.485477385
101470,2.485477385
101471,2.485477385
101472,2.485477385
101473,2.485477385
101474,2.485477385
101475,2.485477385
101476,2.485477385
101477,2.485477385
101478,2.485477385
101479,2.485477385
101480,2.485477385
101481,2.485477385
101482,2.485477385
101483,2.485477385
101484,2.485477385
101485,2.485477385
101486,2.485477385
101487,2.485477385
101488,2.485477385
101489,2.485477385
101490,2.485477385
101491,2.485477385
101492,2.485477385
101493,2.485477385
101494,2.485477385
101495,2.485477385
101496,2.485477385
101497,2.485477385
101498,2.485477385
101499,2.485477385
101500,2.485477385
101501,2.485477385
101502,2.485477385
101503,2.485477385
101504,2.485477385
101505,2.485477385
101506,2.485477385
101507,2.485477385
101508,2.485477385
101509,2.485477385
101510,2.485477385
101511,2.485477385
101512,2.485477385
101513,2.485477385
101514,2.485477385
101515,2.485477385
101516,2.485477385
101517,2.485477385
101518,2.485477385
101519,2.485477385
101520,2.485477385
101521,2.485477385
101522,2.485477385
101523,2.485477385
101524,2.485477385
101525,2.485477385
101526,2.485477385
101527,2.485477385
101528,2.485477385
101529,2.485477385
101530,2.485477385
101531,2.485477385
101532,2.485477385
101533,2.485477385
101534,2.485477385
101535,2.485477385
101536,2.485477385
101537,2.485477385
101538,2.485477385
101539,2.485477385
101540,2.485477385
101541,2.485477385
101542,2.485477385
101543,2.485477385
101544,2.485477385
101545,2.485477385
101546,2.485477385
101547,2.485477385
101548,2.485477385
101549,2.485477385
101550,2.485477385
101551,2.485477385
101552,2.485477385
101553,2.485477385
